fid,id,Trial,Row,Column,MasonPlot#,layer,path,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,,,,717NDRE_mean,717NDRE_variance
892,1028,2509,6,3,25090603,603,7/16/2025,47,41.76191904,836.3055363,-404.8274116,8877786.802,0.338657563,0.054569437,0.161768651,0.028496683,-0.034709436,0.002030234,0.606514924,0.238654571,0.746268113,42,,,,
893,1029,2509,6,4,25090604,604,7/16/2025,47,45.38932192,812.2363877,-752.0456226,9721589.647,0.353920201,0.051132851,0.16747035,0.02652175,-0.033475896,0.001945898,0.640275809,0.230322697,0.808614184,63,,,,
894,1030,2509,6,5,25090605,605,7/16/2025,47,45.92254212,671.6486434,-818.7484376,7169948.293,0.372605757,0.044545315,0.18592977,0.023789029,-0.014574991,0.001786104,0.682807132,0.216581552,0.381393314,19,,,,
895,2001,2509,7,1,25090701,701,7/16/2025,47,26.95634986,518.7755907,447.8124105,8456189.559,0.243474437,0.051353398,0.083172746,0.027793695,-0.054558321,0.002518945,0.495528655,0.249980007,0.90834032,86,,,,
896,2002,2509,7,2,25090702,702,7/16/2025,47,25.34709347,483.9407106,768.9942961,7999866.589,0.239178182,0.059010036,0.086284326,0.03406185,-0.053561876,0.00313039,0.479932381,0.249597291,0.587923304,34,,,,
897,2003,2509,7,3,25090703,703,7/16/2025,47,34.4022744,605.5518572,-62.9772999,8899437.995,0.298002038,0.049849954,0.127197277,0.026514624,-0.043571751,0.002243686,0.55979165,0.246424959,0.849469617,55,,,,
898,2004,2509,7,4,25090704,704,7/16/2025,47,36.30892336,680.6532509,-258.2743529,10763777.04,0.296545484,0.050623134,0.120238925,0.025979883,-0.045270964,0.002247505,0.580304807,0.243551138,0.751904779,47,,,,
899,2005,2509,7,5,25090705,705,7/16/2025,47,34.05959164,573.8979836,181.2128069,7927413.615,0.272031672,0.048029232,0.106534181,0.025357078,-0.041180499,0.00202819,0.532971676,0.248912869,0.836635378,46,,,,
900,2006,2509,8,1,25090801,801,7/16/2025,47,38.52205682,912.076058,-346.6639891,9589131.441,0.315554067,0.064897748,0.138039551,0.035650312,-0.040338119,0.003138163,0.586400567,0.242534942,0.573496172,33,,,,
901,2007,2509,8,2,25090802,802,7/16/2025,47,24.89803761,510.6187942,842.1216783,7400354.803,0.224250469,0.061321313,0.07364612,0.036547953,-0.054669846,0.003391043,0.46192423,0.248550236,0.772245106,48,,,,
902,2008,2509,8,3,25090803,803,7/16/2025,47,37.27882702,755.0017257,-385.2302895,8646179.1,0.317635191,0.062722447,0.138457195,0.035342752,-0.039410898,0.00310197,0.591420707,0.241642254,0.693449018,41,,,,
903,2009,2509,8,4,25090804,804,7/16/2025,47,34.21642768,569.4442173,-220.0689497,7328027.016,0.319556739,0.053224831,0.145928894,0.029955258,-0.030872792,0.002567324,0.598686004,0.240261073,0.8255655,56,,,,
904,2010,2509,8,5,25090805,805,7/16/2025,47,31.59415983,562.032829,323.8437326,7228743.467,0.287557238,0.055957783,0.128902127,0.032141896,-0.026119202,0.002544955,0.540284102,0.248377191,0.785968174,38,,,,
905,2011,2509,9,1,25090901,901,7/16/2025,47,41.21625085,765.6784162,-339.0712538,9482347.907,0.299828861,0.059906268,0.11891418,0.033286885,-0.046605367,0.002143161,0.587839127,0.242284288,0.748405089,59,,,,
906,2012,2509,9,2,25090902,902,7/16/2025,47,48.03969682,778.2452206,-956.9597415,7823971.637,0.361078899,0.051861947,0.167175055,0.027812186,-0.034297542,0.001751591,0.658296527,0.22494221,0.52521644,22,,,,
907,2013,2509,9,3,25090903,903,7/16/2025,47,36.61811839,834.0071698,290.2925489,11289916.25,0.273532945,0.072908463,0.108971903,0.041367771,-0.043840932,0.003111022,0.530497111,0.249069926,0.549506033,32,,,,
908,2014,2509,9,4,25090904,904,7/16/2025,47,48.62923371,815.8500971,-1056.971403,8883185.545,0.378903857,0.047080207,0.185327429,0.024184228,-0.020159104,0.001778054,0.6835015,0.2163272,0.696959755,37,,,,
909,2015,2509,9,5,25090905,905,7/16/2025,47,45.63501063,862.7904594,-515.1321483,8337639.026,0.334101096,0.051837945,0.154285103,0.02730598,-0.020211471,0.002127099,0.624461647,0.234509298,0.516204294,25,,,,
910,2016,2509,10,1,25091001,1001,7/16/2025,47,50.83909487,823.564404,-1043.111947,7657928.177,0.352407367,0.050251807,0.157549544,0.02663115,-0.043193916,0.001668365,0.659705562,0.224494134,0.749421265,38,,,,
911,2017,2509,10,2,25091002,1002,7/16/2025,47,51.50327225,721.3777162,-1160.19675,6113912.515,0.386988483,0.04485601,0.191142605,0.024284783,-0.027954806,0.001745671,0.706479058,0.207366399,0.491642819,23,,,,
912,2018,2509,10,3,25091003,1003,7/16/2025,47,51.2660798,766.3969057,-1200.3318,6573577.844,0.422888277,0.049047634,0.230477605,0.027972182,-0.009282854,0.002124825,0.740815437,0.192007925,0.502888804,20,,,,
913,2019,2509,10,4,25091004,1004,7/16/2025,47,42.93192104,603.9378648,-509.0492011,7840057.153,0.364199833,0.0551636,0.185826448,0.032242724,-0.016923414,0.002558605,0.68190741,0.216909694,0.815103075,45,,,,
914,2020,2509,10,5,25091005,1005,7/16/2025,47,50.96758628,880.2208838,-991.8930217,9139351.736,0.366275121,0.058587129,0.172953079,0.031860416,-0.021044029,0.002542987,0.696336078,0.211452145,0.568637101,34,,,,
915,2021,2509,11,1,25091101,1101,7/16/2025,47,47.14969325,985.6138019,-285.801865,11504418.24,0.294831022,0.057768349,0.116993289,0.028121874,-0.065660055,0.00232762,0.584703476,0.242825321,0.896708224,76,,,,
916,2022,2509,11,2,25091102,1102,7/16/2025,47,48.06118166,766.5868983,-656.8069224,8350322.906,0.357073879,0.053331404,0.172877698,0.027968093,-0.041723864,0.002172718,0.666703003,0.222210109,0.560401706,28,,,,
917,2023,2509,11,3,25091103,1103,7/16/2025,47,58.61787311,1300.526196,-1530.242112,12294300.03,0.37330153,0.05908797,0.162657803,0.028535411,-0.05077843,0.002087498,0.680693339,0.217349917,0.518081073,22,,,,
918,2024,2509,11,4,25091104,1104,7/16/2025,47,48.87893991,836.9549704,-974.136896,9354572.521,0.374884321,0.056339644,0.182288634,0.029830069,-0.030957084,0.002132621,0.677473007,0.218503332,0.601997667,23,,,,
919,2025,2509,11,5,25091105,1105,7/16/2025,47,45.33307887,790.5101496,-413.3567928,8539334.294,0.30481976,0.051808933,0.122817688,0.026645636,-0.042061492,0.001909356,0.600043622,0.239991274,0.899309163,63,,,,
920,2026,2509,12,1,25091201,1201,7/16/2025,47,46.4689358,940.2788719,-599.0937764,10217295.39,0.351918563,0.064590125,0.171624436,0.034993336,-0.036468904,0.003181076,0.633256968,0.23224258,0.575910027,33,,,,
921,2027,2509,12,2,25091202,1202,7/16/2025,47,43.07264946,901.165864,-273.9294338,10150793.48,0.309266848,0.062138673,0.134452582,0.032814679,-0.042335481,0.002820928,0.589373824,0.24201232,0.701623927,44,,,,
922,2028,2509,12,3,25091203,1203,7/16/2025,47,41.00438907,785.2499398,-96.32247983,9691285.061,0.317426799,0.060197131,0.147981633,0.032330546,-0.037416513,0.00237506,0.602638896,0.239465257,0.799529721,51,,,,
923,2029,2509,12,4,25091204,1204,7/16/2025,47,37.38712931,744.6478577,364.1850411,10461541.91,0.284725065,0.06670849,0.125290841,0.036798037,-0.038495003,0.002742863,0.552823812,0.247209645,0.756767102,49,,,,
924,2030,2509,12,5,25091205,1205,7/16/2025,47,43.24502481,661.3668752,-275.276959,7603477.384,0.352619145,0.057067291,0.179805646,0.032379643,-0.016575286,0.002461506,0.664304018,0.22300419,0.71700658,35,,,,
925,3001,2509,13,1,25091301,1301,7/16/2025,47,46.50160912,794.0719578,-1003.287754,7947706.168,0.373239203,0.049768837,0.180835056,0.028655212,-0.027405112,0.002550818,0.680057819,0.217579182,0.654097106,35,,,,
926,3002,2509,13,2,25091302,1302,7/16/2025,47,50.46193696,934.3456719,-1133.896413,8729954.054,0.370157187,0.053309486,0.171555393,0.028141064,-0.035027946,0.002163002,0.677173083,0.218609699,0.346352933,12,,,,
927,3003,2509,13,3,25091303,1303,7/16/2025,47,44.15131023,837.3826897,-568.8949152,9297661.754,0.350619458,0.059489622,0.168306717,0.0322481,-0.027984564,0.002335052,0.637907998,0.230981384,0.537617555,28,,,,
928,3004,2509,13,4,25091304,1304,7/16/2025,47,47.8447105,819.5559435,-989.1697768,9437793.275,0.358618513,0.049615543,0.165221255,0.024959582,-0.032730148,0.001732409,0.672948428,0.220088841,0.650245138,36,,,,
929,3005,2509,13,5,25091305,1305,7/16/2025,47,46.15581192,1039.05746,-393.0102822,11300857.29,0.313740848,0.063235609,0.132257247,0.032112642,-0.042444016,0.00200625,0.600665467,0.239866464,0.462179207,16,,,,
930,3006,2509,14,1,25091401,1401,7/16/2025,47,48.26700115,908.8715036,-1043.995807,8728874.14,0.380009755,0.052125367,0.187183273,0.029258165,-0.035414623,0.002247362,0.673665267,0.219840375,0.521460987,22,,,,
931,3007,2509,14,2,25091402,1402,7/16/2025,47,43.28818734,837.6831213,-541.9824703,8586822.081,0.34206728,0.05800358,0.160627272,0.032574873,-0.039048666,0.002451462,0.623974265,0.234630382,0.485827819,25,,,,
932,3008,2509,14,3,25091403,1403,7/16/2025,47,44.27049359,766.0562305,-737.640693,7768548.968,0.362609242,0.049248141,0.179475046,0.02709123,-0.02977097,0.001899794,0.655085901,0.225948363,0.833831517,51,,,,
933,3009,2509,14,4,25091404,1404,7/16/2025,47,41.11376462,733.7143006,-429.7213169,8684250.429,0.342225454,0.052952154,0.164843782,0.028793928,-0.032188153,0.001908224,0.636487555,0.231371147,0.69399435,42,,,,
934,3010,2509,14,5,25091405,1405,7/16/2025,47,39.41918159,883.5845987,-7.386848249,9820164.466,0.289193344,0.058115675,0.118767338,0.030699483,-0.044686404,0.001920375,0.551511682,0.247346547,0.776370231,37,,,,
935,3011,2509,15,1,25091501,1501,7/16/2025,47,34.18278984,673.6208577,-37.30054521,8452704.718,0.28529298,0.049679653,0.116845418,0.027209608,-0.049534565,0.002553794,0.538144836,0.248544971,0.909216833,82,,,,
936,3012,2509,15,2,25091502,1502,7/16/2025,47,36.40193058,609.0201931,-324.102959,6641515.1,0.332225911,0.051135465,0.158122317,0.029391415,-0.038179309,0.002378572,0.603986584,0.23918679,0.609540475,40,,,,
937,3013,2509,15,3,25091503,1503,7/16/2025,47,35.27463541,843.7350429,-525.0672313,9479156.439,0.278095105,0.063379471,0.09387771,0.035158044,-0.06124722,0.002674178,0.53746763,0.248596177,0.654777093,35,,,,
938,3014,2509,15,4,25091504,1504,7/16/2025,47,33.07386007,739.1298095,-499.8725898,9264439.941,0.24890403,0.049062027,0.063430887,0.024537577,-0.06834488,0.001776478,0.489193535,0.24988322,0.900805658,74,,,,
939,3015,2509,15,5,25091505,1505,7/16/2025,47,34.11628224,639.0687348,-463.5389773,6044523.464,0.316769645,0.052744722,0.137866018,0.030218015,-0.045274796,0.001732239,0.573995311,0.244524694,0.454749275,21,,,,
940,3016,2509,16,1,25091601,1601,7/16/2025,47,31.98339242,572.9425385,-262.4875425,6203464.184,0.30823498,0.042741444,0.13781103,0.024798428,-0.037752114,0.001945878,0.559121898,0.246504601,0.917269662,91,,,,
941,3017,2509,16,2,25091602,1602,7/16/2025,47,40.25355069,594.3736533,-765.7852031,5034961.583,0.389340908,0.041006607,0.207440294,0.023600337,-0.02891354,0.00152718,0.683886269,0.21618584,0.644083552,39,,,,
942,3018,2509,16,3,25091603,1603,7/16/2025,47,35.13687912,642.1244133,-505.7618286,5901987.125,0.319013616,0.037423624,0.141850684,0.019911196,-0.048306309,0.001419224,0.578921542,0.24377139,0.763474964,65,,,,
943,3019,2509,16,4,25091604,1604,7/16/2025,47,35.14797448,686.3267759,-548.3500842,6739902.837,0.344379361,0.050522431,0.165821155,0.028414378,-0.044396513,0.001797529,0.599040401,0.240190999,0.623961067,37,,,,
944,3020,2509,16,5,25091605,1605,7/16/2025,47,30.79730135,832.3470283,14.72594244,7742631.17,0.261735179,0.050240728,0.092288887,0.025471241,-0.059103117,0.001471167,0.468502113,0.249007883,0.500082017,24,,,,
945,3021,2509,17,1,25091701,1701,7/16/2025,47,30.71747192,616.1098932,-160.6672923,6775761.102,0.302357564,0.047154572,0.13362358,0.02718965,-0.037473919,0.002133017,0.53048315,0.249070778,0.893877253,63,,,,
946,3022,2509,17,2,25091702,1702,7/16/2025,47,32.26663941,640.5189552,-160.4992752,6729320.233,0.315968745,0.051924532,0.146629087,0.029592946,-0.033809937,0.002207623,0.559416735,0.246469652,0.565385386,26,,,,
947,3023,2509,17,3,25091703,1703,7/16/2025,47,35.14472608,616.5437859,-575.5718287,6256434.136,0.35853098,0.045563698,0.181417791,0.025081196,-0.020396461,0.001876273,0.629953666,0.233112045,0.714881983,42,,,,
948,3024,2509,17,4,25091704,1704,7/16/2025,47,26.69550635,547.5219152,265.2768387,7390538.371,0.294024602,0.05314604,0.136855911,0.030108401,-0.025180861,0.002425935,0.523722528,0.249437242,0.734365032,44,,,,
949,3025,2509,17,5,25091705,1705,7/16/2025,47,23.29412406,514.1120186,707.9210365,6183826.473,0.236285639,0.045397304,0.087611905,0.025251631,-0.042803567,0.001907843,0.42475801,0.244338643,0.644297015,31,,,,
950,3026,2509,18,1,25091801,1801,7/16/2025,47,33.30426843,811.7318047,142.8736705,8556391.647,0.280450415,0.054218422,0.116235865,0.028665593,-0.046678061,0.001985031,0.513628434,0.249814266,0.784291209,61,,,,
951,3027,2509,18,2,25091802,1802,7/16/2025,47,33.82966194,609.5811267,-244.977301,5952395.623,0.324690859,0.045347312,0.154384022,0.024580451,-0.033934466,0.001581815,0.580316249,0.2435493,0.603535952,25,,,,
952,3028,2509,18,3,25091803,1803,7/16/2025,47,34.41484752,720.5489655,-272.2568939,6816472.432,0.321431284,0.047527189,0.149519451,0.025189724,-0.036798545,0.001332624,0.567873981,0.245393123,0.793277556,46,,,,
953,3029,2509,18,4,25091804,1804,7/16/2025,47,37.61911123,804.2800873,-705.0154146,7888642.481,0.366673421,0.051979293,0.185909344,0.027686052,-0.024186833,0.001577772,0.624890949,0.234402251,0.565337854,33,,,,
954,3030,2509,18,5,25091805,1805,7/16/2025,47,35.13537975,732.3234748,-364.9508859,6751778.52,0.332346586,0.046766847,0.157848655,0.02457947,-0.02716066,0.001396144,0.588626574,0.24214533,0.534275039,16,,,,
955,4001,2509,19,1,25091901,1901,7/16/2025,47,34.18185289,719.8669486,-151.9708025,8437607.521,0.301216733,0.054918282,0.131010287,0.02876999,-0.050517351,0.002352872,0.551122263,0.247386514,0.74670531,45,,,,
956,4002,2509,19,2,25091902,1902,7/16/2025,47,26.00035445,535.5782369,625.3045287,7419380.441,0.222946971,0.047183061,0.070607873,0.024798277,-0.064715115,0.001852625,0.433486926,0.245576011,0.829618154,61,,,,
957,4003,2509,19,3,25091903,1903,7/16/2025,47,22.82175573,400.8300065,794.9317293,6754538.943,0.249607179,0.052386578,0.104855132,0.029962904,-0.047998318,0.001893492,0.476826609,0.249462994,0.724583531,45,,,,
958,4004,2509,19,4,25091904,1904,7/16/2025,47,35.16528115,644.6368594,-245.146971,7598496.663,0.334642608,0.05051961,0.16462862,0.026616417,-0.032273658,0.001572795,0.609038131,0.238110686,0.789016077,54,,,,
959,4005,2509,19,5,25091905,1905,7/16/2025,47,32.87913226,613.560378,18.42938409,6782870.362,0.332764884,0.056028457,0.170047166,0.032452685,-0.018385242,0.002335978,0.589567492,0.241977664,0.501175656,16,,,,
960,4006,2509,20,1,25092001,2001,7/16/2025,47,35.62742907,835.4465933,19.42106206,9694548.543,0.279210603,0.05710873,0.110997239,0.02869488,-0.061400859,0.001822492,0.532065084,0.24897183,0.793139899,57,,,,
961,4007,2509,20,2,25092002,2002,7/16/2025,47,27.50900962,489.0610848,425.5832614,6895495.452,0.261313585,0.054178231,0.104714752,0.030112762,-0.060231325,0.001959297,0.502875992,0.249991729,0.72241461,38,,,,
962,4008,2509,20,3,25092003,2003,7/16/2025,47,33.85950368,664.8372556,-123.8775073,8353402.954,0.300847276,0.054159966,0.131038398,0.02892537,-0.051751874,0.00170952,0.55159531,0.247337924,0.653749408,38,,,,
963,4009,2509,20,4,25092004,2004,7/16/2025,47,30.24496974,496.6021579,68.71722,6877211.695,0.338772559,0.054914297,0.180666407,0.032761913,-0.027567444,0.002079865,0.600169039,0.239966164,0.684778448,33,,,,
964,4010,2509,20,5,25092005,2005,7/16/2025,47,37.08285169,598.6786045,-348.1130318,6037991.412,0.371123517,0.048891692,0.200782102,0.028122482,-0.017954176,0.001690878,0.647300981,0.228302421,0.46679182,19,,,,
965,4011,2509,21,1,25092101,2101,7/16/2025,47,34.64158146,726.7000297,87.92821247,8955110.066,0.267523461,0.053272091,0.102180495,0.028829878,-0.054552272,0.002079115,0.529188821,0.249148013,0.904166515,80,,,,
966,4012,2509,21,2,25092102,2102,7/16/2025,47,38.74174117,737.8003706,-451.7309578,7866928.939,0.303897578,0.053612447,0.122862057,0.027824205,-0.052377738,0.001753561,0.581470781,0.243362512,0.483742208,18,,,,
967,4013,2509,21,3,25092103,2103,7/16/2025,47,40.27455096,739.2550205,-560.0799859,7247591.451,0.33274902,0.050829542,0.152682713,0.026440682,-0.043982411,0.001499435,0.606012701,0.238761307,0.840578918,57,,,,
968,4014,2509,21,4,25092104,2104,7/16/2025,47,43.42008124,756.6002009,-761.9104053,7721199.203,0.36512225,0.0530835,0.180400255,0.028156994,-0.038390464,0.001568485,0.654126114,0.226245141,0.781744947,44,,,,
969,4015,2509,21,5,25092105,2105,7/16/2025,47,35.56724556,566.3796693,-175.7528941,6050631.263,0.356454188,0.052433599,0.190535064,0.030479299,-0.021933981,0.001871881,0.632105564,0.23254812,0.481580722,18,,,,
970,4016,2509,22,1,25092201,2201,7/16/2025,47,38.12904457,665.0624261,-79.7951426,8187253.497,0.346489226,0.057867035,0.182331317,0.032713022,-0.030438792,0.002086957,0.623660897,0.234707983,0.605971129,31,,,,
971,4017,2509,22,2,25092202,2202,7/16/2025,47,39.8656867,547.8015574,-375.2836045,6203320.161,0.371701241,0.049999138,0.201587175,0.028475134,-0.025513755,0.001987884,0.66813025,0.221732219,0.274434034,12,,,,
972,4018,2509,22,3,25092203,2203,7/16/2025,47,41.74046114,699.1843293,-407.6405006,7152496.362,0.34598394,0.050550083,0.172278626,0.026335467,-0.040483715,0.001796549,0.627166685,0.233828634,0.705471712,42,,,,
973,4019,2509,22,4,25092204,2204,7/16/2025,47,38.24846701,691.4297475,-270.1171123,8362765.454,0.35475102,0.060719282,0.186111578,0.03330684,-0.032665535,0.002351258,0.635625324,0.231605772,0.519711302,21,,,,
974,4020,2509,22,5,25092205,2205,7/16/2025,47,40.25881712,659.2139077,-396.2571325,6752048.93,0.376437561,0.052806595,0.206062815,0.029047354,-0.018920364,0.001816207,0.660561461,0.224220017,0.402358559,19,,,,
975,4021,2509,23,1,25092301,2301,7/16/2025,47,52.62071598,824.7880901,-1299.980522,8246652.087,0.404040284,0.046845784,0.206955046,0.023334974,-0.017402495,0.003100896,0.708100444,0.206694205,0.580166585,23,,,,
976,4022,2509,23,2,25092302,2302,7/16/2025,47,50.47894579,692.5692536,-1094.037901,6442266.345,0.416956454,0.048362237,0.2267848,0.026668506,-0.012211563,0.00239701,0.719713281,0.201726074,0.434341225,17,,,,
977,4023,2509,23,3,25092303,2303,7/16/2025,47,55.06620855,1031.43568,-1274.498304,8408913.564,0.408893342,0.054907069,0.211684259,0.0284435,-0.025839013,0.001968169,0.695789703,0.211666392,0.468806386,17,,,,
978,4024,2509,23,4,25092304,2304,7/16/2025,47,53.17827154,1045.630624,-1173.413353,10411303.39,0.372885419,0.057672346,0.173794138,0.029009342,-0.032975615,0.002072675,0.667257361,0.222024975,0.386989173,13,,,,
979,4025,2509,23,5,25092305,2305,7/16/2025,47,46.06973383,865.8044805,-613.004167,8338316.082,0.345296138,0.053998659,0.16208302,0.027959339,-0.025224412,0.002061705,0.623895495,0.234649906,0.305876563,12,,,,
980,4026,2509,24,1,25092401,2401,7/16/2025,47,52.68582334,822.9779561,-1605.949488,4722647.158,0.459236344,0.038855285,0.255801423,0.022608446,0.013683622,0.002715237,0.747082879,0.188950051,0.427759045,14,,,,
981,4027,2509,24,2,25092402,2402,7/16/2025,47,52.22907465,812.3847897,-1499.862806,4535202.138,0.444412408,0.040494424,0.24136317,0.023097557,0.007304304,0.002248073,0.728638421,0.197724473,0.34467674,13,,,,
982,4028,2509,24,3,25092403,2403,7/16/2025,47,48.98827699,833.4654569,-1437.593446,4547698.874,0.435049268,0.042458089,0.234330542,0.02500669,0.00627485,0.002018629,0.708833152,0.206388715,0.368597572,12,,,,
983,4029,2509,24,4,25092404,2404,7/16/2025,47,50.0429483,908.4292473,-1558.744895,5200643.804,0.431938915,0.042671118,0.226424763,0.024022094,0.001294083,0.001719143,0.703234075,0.208695911,0.350271571,12,,,,
984,4030,2509,24,5,25092405,2405,7/16/2025,47,50.24494358,834.3372659,-1498.211912,4613037.794,0.434714323,0.040741825,0.230425665,0.023308033,0.007890463,0.001652043,0.715940686,0.20336962,0.214396384,7,,,,
