fid,id,Trial,Row,Column,Combocode,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,6-12HA_mean,612PLTCOUNT
893,1029,2509,6,4,25090604,604,7/1/2025,32,23.86952493,589.1489661,50.4106953,963.060552,0.23365753,0.031087861,0.076370054,0.014615694,-0.045337745,0.00150245,0.288315299,0.205189587,0.84414756,64
894,1030,2509,6,5,25090605,605,7/1/2025,32,23.22455098,589.3426433,49.90900767,958.9885007,0.240975998,0.031584801,0.08534294,0.015422118,-0.040401915,0.001294374,0.300945736,0.2103774,0.777000055,43
895,2001,2509,7,1,25090701,701,7/1/2025,32,14.23051125,312.2696458,60.31712612,868.7666347,0.174748685,0.025452104,0.035109431,0.014007614,-0.049192507,0.00190821,0.172133606,0.142503628,0.726974464,41
896,2002,2509,7,2,25090702,702,7/1/2025,32,14.05484645,309.6094121,63.32106039,898.1797809,0.168446706,0.024708335,0.02854621,0.013241345,-0.056883711,0.001506623,0.16254841,0.136126424,0.547616878,28
897,2003,2509,7,3,25090703,703,7/1/2025,32,19.19715314,489.4294989,54.87525633,990.9618944,0.220136329,0.027604525,0.064802969,0.013911568,-0.050944368,0.001789893,0.240510471,0.182665184,0.842134043,52
898,2004,2509,7,4,25090704,704,7/1/2025,32,18.46821393,505.303671,57.01861074,1050.924542,0.218299383,0.029245393,0.063384918,0.014618968,-0.050073076,0.001557067,0.252788611,0.188886529,0.687365582,37
899,2005,2509,7,5,25090705,705,7/1/2025,32,16.94661213,450.9126508,59.23689706,943.5826295,0.209139191,0.026816363,0.062579475,0.013557129,-0.044415889,0.001118958,0.225466939,0.174631599,0.625879479,23
900,2006,2509,8,1,25090801,801,7/1/2025,32,15.08369672,464.7830581,59.67595661,918.4859751,0.190862917,0.026915315,0.050653677,0.014736665,-0.046196684,0.001308622,0.198789927,0.159272492,0.755918858,45
901,2007,2509,8,2,25090802,802,7/1/2025,32,12.42993023,288.2324989,63.25954431,865.0113805,0.164359128,0.023142251,0.030990303,0.012970677,-0.055480818,0.001090671,0.148915295,0.12673953,0.653250943,31
902,2008,2509,8,3,25090803,803,7/1/2025,32,16.77320796,431.512343,58.13014444,920.2777025,0.186330928,0.02604697,0.045731964,0.01304097,-0.054538352,0.001145732,0.187844099,0.152558694,0.72920312,56
903,2009,2509,8,4,25090804,804,7/1/2025,32,19.25938753,534.7923074,56.94537372,976.6615369,0.206007282,0.02990049,0.057903947,0.014266885,-0.050907091,0.001103585,0.235744867,0.180169224,0.62650822,37
904,2010,2509,8,5,25090805,805,7/1/2025,32,15.42228523,445.0588681,60.33650862,906.2836319,0.195758225,0.027191638,0.057049361,0.01391202,-0.045034205,0.001050307,0.206603233,0.163918337,0.488553097,19
905,2011,2509,9,1,25090901,901,7/1/2025,32,14.70107673,382.9786018,55.80671664,856.9623603,0.187116097,0.028540633,0.045183244,0.016246439,-0.05489537,0.001431295,0.204743083,0.162823353,0.579239953,27
906,2012,2509,9,2,25090902,902,7/1/2025,32,23.2708907,642.7093004,49.93116498,993.7712992,0.225451089,0.033343651,0.065158542,0.016062416,-0.055004892,0.001264603,0.285640285,0.204049912,0.437898728,17
907,2013,2509,9,3,25090903,903,7/1/2025,32,13.97151735,344.1083495,58.5508354,872.1599038,0.16972088,0.025940128,0.032272327,0.014381888,-0.057952036,0.001244566,0.166071575,0.138491807,0.713121776,45
908,2014,2509,9,4,25090904,904,7/1/2025,32,23.33580604,739.2981215,48.58827283,998.9612869,0.240450752,0.03402773,0.081231524,0.016233285,-0.045202449,0.001154054,0.301797256,0.210715672,0.685100798,34
909,2015,2509,9,5,25090905,905,7/1/2025,32,22.8547745,773.8856009,51.62958499,980.2126529,0.237022183,0.033540838,0.081039658,0.016179957,-0.040624165,0.000995941,0.298931123,0.209571307,0.547227589,24
910,2016,2509,10,1,25091001,1001,7/1/2025,32,25.24110284,771.1763454,44.28385829,997.9368444,0.258568135,0.038392795,0.09567416,0.019466531,-0.04914467,0.001718558,0.354931959,0.228955263,0.792366857,41
911,2017,2509,10,2,25091002,1002,7/1/2025,32,26.84669702,745.5747697,40.94183592,1037.092965,0.284599194,0.038202099,0.115331048,0.019290452,-0.04342428,0.00161192,0.399547425,0.23990928,0.395071629,11
912,2018,2509,10,3,25091003,1003,7/1/2025,32,20.84142518,584.9303102,48.35069105,1006.657128,0.23633258,0.036185759,0.080166587,0.019519492,-0.047388908,0.001522518,0.30343756,0.211363207,0.562986457,23
913,2019,2509,10,4,25091004,1004,7/1/2025,32,20.32371786,618.4660004,49.39579027,989.7067329,0.231099795,0.0367959,0.075769328,0.019650474,-0.044984653,0.001347117,0.291354255,0.206466953,0.618554634,25
914,2020,2509,10,5,25091005,1005,7/1/2025,32,22.65424459,717.9212089,50.19371899,973.3234241,0.233241733,0.035147969,0.072609528,0.017575729,-0.039672504,0.001105174,0.29930211,0.209720357,0.460118115,19
915,2021,2509,11,1,25091101,1101,7/1/2025,32,19.92708333,652.7589175,50.43778904,897.1277719,0.204581086,0.032501756,0.055554025,0.015154762,-0.050640388,0.001076853,0.249536431,0.187268001,0.591848638,30
916,2022,2509,11,2,25091102,1102,7/1/2025,32,19.42574824,538.1573145,48.86793871,906.7651099,0.21041472,0.032215015,0.05894604,0.016227711,-0.047241981,0.001209185,0.250967672,0.187982899,0.513816485,26
917,2023,2509,11,3,25091103,1103,7/1/2025,32,18.38908575,569.5170962,55.46707191,811.6237182,0.177682096,0.027182048,0.020819204,0.012727143,-0.053774805,0.001109974,0.184402769,0.150398388,0.791713755,49
918,2024,2509,11,4,25091104,1104,7/1/2025,32,22.95531138,670.3977466,48.94113316,1000.961755,0.228754432,0.034870215,0.060237189,0.017462076,-0.039773583,0.001297996,0.292643691,0.207003361,0.711817453,42
919,2025,2509,11,5,25091105,1105,7/1/2025,32,19.95933673,603.3394161,54.78178743,880.1908099,0.200619674,0.028959631,0.042334366,0.014202204,-0.038054685,0.000945654,0.225870674,0.174853113,0.705666843,37
920,2026,2509,12,1,25091201,1201,7/1/2025,32,20.09893945,649.3638308,49.35582758,974.5806915,0.227206548,0.035508683,0.079752838,0.017851128,-0.0422847,0.001959324,0.287630524,0.204899206,0.639473636,30
921,2027,2509,12,2,25091202,1202,7/1/2025,32,23.17514309,667.0250894,45.79832651,964.7498915,0.240596069,0.034615747,0.088247011,0.016798985,-0.042040928,0.001505223,0.30389752,0.211543817,0.685398174,32
922,2028,2509,12,3,25091203,1203,7/1/2025,32,19.00348916,499.4753592,50.86222161,886.7723068,0.212374707,0.031089225,0.065879731,0.016039178,-0.04545074,0.001249457,0.245768025,0.185366103,0.69924908,41
923,2029,2509,12,4,25091204,1204,7/1/2025,32,19.97067241,543.1824919,51.44494534,986.2878374,0.216435767,0.033818815,0.066942265,0.017681386,-0.042943818,0.001282255,0.272915588,0.19843267,0.631623075,27
924,2030,2509,12,5,25091205,1205,7/1/2025,32,20.31278458,561.4523471,52.65471549,986.6072679,0.225528858,0.034373788,0.075794946,0.017929362,-0.038184954,0.001096283,0.283392862,0.203081348,0.60527515,35
925,3001,2509,13,1,25091301,1301,7/1/2025,32,21.96736018,626.2595896,46.11837591,909.1521391,0.240657204,0.036327074,0.080522388,0.017711939,-0.05018597,0.001619453,0.31453658,0.21560332,0.738398163,36
926,3002,2509,13,2,25091302,1302,7/1/2025,32,21.25167044,589.6992278,50.16157307,900.4659682,0.212963924,0.031488954,0.056403967,0.014482351,-0.057603596,0.001312499,0.258897646,0.191869655,0.521927746,27
927,3003,2509,13,3,25091303,1303,7/1/2025,32,19.22285839,540.8296078,52.3558809,870.5780597,0.195739346,0.030668114,0.04721013,0.014539922,-0.057275383,0.001278461,0.224221604,0.173946276,0.576701542,29
928,3004,2509,13,4,25091304,1304,7/1/2025,32,21.77512953,584.7350891,48.42604853,844.6309039,0.224196771,0.03123101,0.070890183,0.014294509,-0.049148094,0.001120054,0.275347696,0.199531342,0.875774699,65
929,3005,2509,13,5,25091305,1305,7/1/2025,32,17.47830711,593.162676,57.53125903,869.8400219,0.189713801,0.029828334,0.04925095,0.014065383,-0.048274052,0.001049207,0.217283412,0.170071331,0.657322008,29
930,3006,2509,14,1,25091401,1401,7/1/2025,32,20.47363973,668.6872617,51.83090176,830.1600881,0.206241886,0.031413697,0.049113742,0.015279579,-0.057353793,0.001682832,0.251253953,0.188125404,0.576677724,25
931,3007,2509,14,2,25091402,1402,7/1/2025,32,21.68745399,616.4838327,48.21123443,867.5918268,0.223722549,0.033006149,0.065539525,0.016231705,-0.056239065,0.001561284,0.280506094,0.201822425,0.586956125,25
932,3008,2509,14,3,25091403,1403,7/1/2025,32,23.61673985,651.9511562,44.47326478,851.962832,0.24237741,0.033821987,0.082871265,0.016260856,-0.05193997,0.001507011,0.311424442,0.214439259,0.656926723,32
933,3009,2509,14,4,25091404,1404,7/1/2025,32,22.54106899,597.8008631,45.65848923,822.6793147,0.23271285,0.032828684,0.076874964,0.015873606,-0.049807018,0.001315058,0.295200436,0.208057139,0.665712775,34
934,3010,2509,14,5,25091405,1405,7/1/2025,32,18.81696709,529.2900516,55.97880068,719.4038852,0.179509046,0.025742576,0.037158999,0.012152592,-0.051411823,0.000811268,0.180196886,0.147725968,0.683811468,34
935,3011,2509,15,1,25091501,1501,7/1/2025,32,13.56807589,413.5518775,56.745741,642.0679314,0.167887041,0.02281785,0.017612809,0.011742934,-0.058424518,0.001297018,0.150680077,0.127975592,0.859882248,50
936,3012,2509,15,2,25091502,1502,7/1/2025,32,21.64928587,609.0412222,44.62380069,822.7004016,0.245250684,0.032996537,0.077476016,0.016309695,-0.046189757,0.001358633,0.307457479,0.212927378,0.48286735,18
937,3013,2509,15,3,25091503,1503,7/1/2025,32,17.73331334,522.8862618,49.21888429,723.2158536,0.207059979,0.030241139,0.050720772,0.015106726,-0.050068039,0.00121515,0.239120951,0.181942122,0.590719376,32
938,3014,2509,15,4,25091504,1504,7/1/2025,32,20.05837626,540.2317869,45.24642846,705.9587519,0.227502139,0.029799863,0.06966508,0.014436261,-0.042833448,0.001070481,0.26323822,0.193943859,0.724677834,41
939,3015,2509,15,5,25091505,1505,7/1/2025,32,20.18162242,565.3495843,44.1387341,742.4361759,0.242417668,0.033179344,0.090964012,0.017008156,-0.032813522,0.00103223,0.298179142,0.209268341,0.472369045,16
940,3016,2509,16,1,25091601,1601,7/1/2025,32,16.88414967,420.2840588,45.50148357,747.2079156,0.237756049,0.030108093,0.08752219,0.017434681,-0.0262254,0.001782965,0.265817607,0.195158607,0.816755072,46
941,3017,2509,16,2,25091602,1602,7/1/2025,32,24.42444063,651.3570371,40.10492463,798.0326974,0.285963565,0.033779122,0.117881685,0.017412789,-0.025195823,0.001655617,0.367563295,0.232460519,0.512312936,18
942,3018,2509,16,3,25091603,1603,7/1/2025,32,18.50479747,461.9994182,43.43405659,712.8567423,0.252068065,0.030595238,0.096773144,0.016975364,-0.027696656,0.0016393,0.283950281,0.203322519,0.790726497,54
943,3019,2509,16,4,25091604,1604,7/1/2025,32,17.86297448,440.6946566,43.11611038,716.1659443,0.252604724,0.032238117,0.100007022,0.018268837,-0.025634594,0.001437088,0.290330497,0.2060387,0.543141472,34
944,3020,2509,16,5,25091605,1605,7/1/2025,32,17.09042582,468.8568523,47.6599095,655.1347331,0.225505982,0.027926786,0.078710951,0.014338622,-0.033091971,0.000920104,0.238645657,0.181693908,0.641694464,26
945,3021,2509,17,1,25091701,1701,7/1/2025,32,17.11151099,499.6356922,46.13158842,720.3670847,0.231407008,0.030793335,0.080858754,0.015871185,-0.027215831,0.001459177,0.262146246,0.193425592,0.634826034,29
946,3022,2509,17,2,25091702,1702,7/1/2025,32,16.57937785,470.6166646,46.32155183,752.6484616,0.237026044,0.030084299,0.082054444,0.015695749,-0.02979719,0.001195746,0.268573298,0.196441682,0.461511821,18
947,3023,2509,17,3,25091703,1703,7/1/2025,32,17.82629198,470.9796107,42.74121237,751.8032679,0.256140167,0.030242744,0.096001975,0.016058188,-0.026257471,0.001216171,0.293910816,0.207527248,0.636166451,35
948,3024,2509,17,4,25091704,1704,7/1/2025,32,12.92299305,288.3788321,48.07907318,677.6150199,0.21842192,0.026301941,0.069987727,0.015451433,-0.02845486,0.001109355,0.221180319,0.172259585,0.686053293,35
949,3025,2509,17,5,25091705,1705,7/1/2025,32,12.02786336,239.7883673,50.2056926,593.5257551,0.201910539,0.023087161,0.062209488,0.013714061,-0.030760593,0.001005544,0.179966738,0.147578712,0.748500811,33
950,3026,2509,18,1,25091801,1801,7/1/2025,32,12.45853326,324.0514975,53.5924264,645.7993288,0.187773574,0.023931518,0.046175283,0.012687527,-0.038971593,0.000943989,0.169629226,0.140855152,0.865410204,64
951,3027,2509,18,2,25091802,1802,7/1/2025,32,14.13544818,305.7448239,48.07402502,736.2716817,0.228876734,0.027048409,0.078636473,0.015187821,-0.034431519,0.001164957,0.239146431,0.181955416,0.74273685,32
952,3028,2509,18,3,25091803,1803,7/1/2025,32,13.92998474,355.5192721,48.21592716,750.7430664,0.2333998,0.027260353,0.079436786,0.01529701,-0.036515125,0.001177426,0.248228497,0.18661111,0.724253582,40
953,3029,2509,18,4,25091804,1804,7/1/2025,32,13.25627113,411.5014807,53.30665285,683.3628929,0.209783226,0.024642349,0.058025353,0.012598693,-0.041397888,0.000923209,0.205911223,0.163511791,0.717529982,35
954,3030,2509,18,5,25091805,1805,7/1/2025,32,13.28667612,366.3867968,52.75356266,650.6661484,0.216495726,0.023551218,0.07000506,0.012291902,-0.033915604,0.00079554,0.208226571,0.164868266,0.650342641,30
955,4001,2509,19,1,25091901,1901,7/1/2025,32,14.83004362,390.7226961,52.33570338,699.9189089,0.205667431,0.024280491,0.063298777,0.012179995,-0.040486894,0.000978396,0.195910578,0.157529623,0.722451063,36
956,4002,2509,19,2,25091902,1902,7/1/2025,32,12.32170215,233.2821905,55.69155739,642.1360074,0.185546099,0.019871481,0.045430371,0.011006289,-0.04672645,0.000917805,0.14379958,0.123121261,0.862063938,43
957,4003,2509,19,3,25091903,1903,7/1/2025,32,12.61803605,236.3354376,53.42218101,691.0249734,0.205409634,0.023002453,0.060452696,0.013281467,-0.041164627,0.001073014,0.191595539,0.154886688,0.749052202,42
958,4004,2509,19,4,25091904,1904,7/1/2025,32,19.37670691,498.0495117,49.7734689,838.2441342,0.243971988,0.029350628,0.08510554,0.014551302,-0.035967454,0.001010472,0.276077298,0.199858624,0.783421729,40
959,4005,2509,19,5,25091905,1905,7/1/2025,32,21.23060357,575.2558291,51.1632899,925.2116933,0.248835847,0.032678097,0.093136581,0.016368084,-0.030378948,0.000928078,0.296357887,0.20852989,0.387799366,15
960,4006,2509,20,1,25092001,2001,7/1/2025,32,16.75592268,485.1481087,53.67757149,849.0619546,0.214939242,0.029548547,0.070593882,0.015045778,-0.036859877,0.001781625,0.241187536,0.183016108,0.741250456,41
961,4007,2509,20,2,25092002,2002,7/1/2025,32,14.6003761,319.2649437,53.69116428,828.7016754,0.21100473,0.028374352,0.073327909,0.015648871,-0.039274485,0.001422461,0.226588902,0.175246372,0.475657547,17
962,4008,2509,20,3,25092003,2003,7/1/2025,32,16.67221162,450.7418594,52.96394873,889.6498066,0.220537203,0.030505775,0.079803973,0.01579917,-0.040487075,0.001224868,0.252904281,0.188943706,0.574581708,22
963,4009,2509,20,4,25092004,2004,7/1/2025,32,20.0883187,558.745131,46.40997981,1079.988897,0.271327902,0.039766577,0.122006932,0.02168135,-0.027657806,0.00153476,0.356928614,0.229530579,0.442852717,18
964,4010,2509,20,5,25092005,2005,7/1/2025,32,22.35164026,615.0159145,48.90102805,1002.366204,0.262931263,0.034968987,0.108540907,0.017851698,-0.031525591,0.001199029,0.339778026,0.224328919,0.482492116,20
965,4011,2509,21,1,25092101,2101,7/1/2025,32,22.6371913,637.348444,47.99580221,972.0775598,0.236709284,0.035236277,0.08635504,0.017732397,-0.035015304,0.001557942,0.299651093,0.209860315,0.908651831,69
966,4012,2509,21,2,25092102,2102,7/1/2025,32,25.82883939,687.7140449,46.3988713,1042.092467,0.25267645,0.03632523,0.092995755,0.01734928,-0.038540367,0.001381686,0.335723438,0.223013211,0.652084359,29
967,4013,2509,21,3,25092103,2103,7/1/2025,32,25.07527732,727.2572043,45.54787822,992.8624217,0.257059385,0.036710811,0.099743694,0.017561012,-0.0358508,0.001384855,0.335613638,0.222977124,0.661878896,36
968,4014,2509,21,4,25092104,2104,7/1/2025,32,24.00367958,657.7113713,46.84887569,1038.18712,0.254191541,0.037563404,0.096699959,0.018224475,-0.035485522,0.001210483,0.339366023,0.224196725,0.596562534,26
969,4015,2509,21,5,25092105,2105,7/1/2025,32,19.79417539,520.9156423,50.29160123,919.6888745,0.240054439,0.033679583,0.090499046,0.017345918,-0.033151199,0.001028986,0.301183464,0.210471985,0.487214071,19
970,4016,2509,22,1,25092201,2201,7/1/2025,32,24.65554465,718.0998654,47.17188421,1024.571474,0.251676831,0.038488072,0.095898047,0.018452925,-0.031799252,0.001617826,0.33554138,0.222953362,0.620085665,24
971,4017,2509,22,2,25092202,2202,7/1/2025,32,25.31831938,681.683797,44.17605585,1046.689759,0.264352842,0.038889291,0.105796002,0.018941896,-0.031295952,0.001518275,0.360089429,0.230425032,0.43577873,21
972,4018,2509,22,3,25092203,2203,7/1/2025,32,23.72011233,656.4951245,46.56877231,942.6032115,0.244144262,0.034756119,0.089780416,0.016193261,-0.03651957,0.001268018,0.313176477,0.215096971,0.601702329,22
973,4019,2509,22,4,25092204,2204,7/1/2025,32,24.98242124,706.155665,44.63572986,976.7325562,0.266876665,0.038383388,0.111620722,0.018353192,-0.028134402,0.001239103,0.362749373,0.231162265,0.517989939,21
974,4020,2509,22,5,25092205,2205,7/1/2025,32,26.61735598,782.7986748,43.60609067,1003.115301,0.279543488,0.039139438,0.124219329,0.018601035,-0.022953024,0.00114833,0.383898143,0.236520359,0.353474045,13
975,4021,2509,23,1,25092301,2301,7/1/2025,32,24.84881946,723.7350102,48.27753422,1006.797168,0.253592069,0.034701312,0.0886501,0.016278389,-0.034920363,0.001232525,0.324445171,0.219180502,0.804782474,48
976,4022,2509,23,2,25092302,2302,7/1/2025,32,22.48100403,538.3886885,48.09017771,976.6449417,0.250832631,0.033667682,0.090718378,0.016757884,-0.034934704,0.00126582,0.322985937,0.218666021,0.625745065,25
977,4023,2509,23,3,25092303,2303,7/1/2025,32,24.42302135,723.915712,47.85714987,1031.266508,0.247533474,0.036464562,0.087160188,0.017101054,-0.03769498,0.001443351,0.320564901,0.217803045,0.693126515,42
978,4024,2509,23,4,25092304,2304,7/1/2025,32,26.41834842,778.6332643,46.36364131,1010.9353,0.257761037,0.036191387,0.09330286,0.01655859,-0.034691455,0.001384842,0.344605651,0.225852596,0.73739178,39
979,4025,2509,23,5,25092305,2305,7/1/2025,32,25.59148785,744.3534167,48.49815416,987.8252772,0.245991486,0.033551068,0.085869917,0.015388478,-0.032575508,0.00107599,0.318592033,0.21709115,0.529726971,24
980,4026,2509,24,1,25092401,2401,7/1/2025,32,29.15544041,725.1085898,45.09020453,970.8284153,0.311053654,0.030752945,0.12579013,0.017171338,-0.016401133,0.002549344,0.394136897,0.238793003,0.616207644,27
981,4027,2509,24,2,25092402,2402,7/1/2025,32,28.05610075,643.1761134,46.90241522,970.4943249,0.299391479,0.029949389,0.12044529,0.01555635,-0.021864647,0.00170241,0.374032276,0.234132132,0.354238431,11
982,4028,2509,24,3,25092403,2403,7/1/2025,32,26.30200044,571.9947818,47.58555544,942.2902242,0.288866407,0.029289719,0.118380433,0.015112605,-0.024235132,0.001384511,0.351302736,0.227889124,0.622607808,26
983,4029,2509,24,4,25092404,2404,7/1/2025,32,25.29012649,529.7005011,49.28972848,903.6784949,0.279964241,0.029007178,0.114689103,0.014900762,-0.023165528,0.001273334,0.334123869,0.222485109,0.601130149,27
984,4030,2509,24,5,25092405,2405,7/1/2025,32,26.232898,541.8744877,48.47633122,890.7588687,0.280445677,0.029117255,0.112278669,0.014766087,-0.01781173,0.001061629,0.34193091,0.225014163,0.412142089,14
985,101,2510,1,1,25100101,101,7/1/2025,32,30.96599678,771.7424426,41.16362446,1096.688531,0.313155229,0.038582217,0.140523422,0.020382184,-0.022824099,0.00152584,0.421781692,0.243881896,0.647297913,24
986,102,2510,1,2,25100102,102,7/1/2025,32,30.60962042,641.2996653,37.54768215,1063.3882,0.334950258,0.038744281,0.165536104,0.022086337,-0.015783647,0.00181591,0.455960951,0.248060562,0.679249066,30
