fid,id,Trial,Row,Column,MasonPlot#,layer,path,,723ExG_mean,723ExG_variance,723ExR_mean,723ExR_variance,723NDVI_mean,723NDVI_variance,723gNDVI_mean,723gNDVI_variance,723NDRE_mean,723NDRE_variance,723THRESH_mean,723THRESH_variance,723HA_mean,
867,1003,2509,1,3,25090103,103,7/23/2025,55,38.11591908,512.0738706,-901.4206831,4981809.528,0.388249727,0.02992094,0.205722781,0.017418418,-0.009105488,0.001942813,0.721068006,0.201128937,0.952247293,135
868,1004,2509,1,4,25090104,104,7/23/2025,55,33.23945047,448.7500543,-516.2965449,4771440.354,0.376024904,0.030706477,0.206122559,0.017584424,-0.002958253,0.001791059,0.67222025,0.220340186,0.917338048,93
869,1005,2509,1,5,25090105,105,7/23/2025,55,30.77826336,425.6872509,-115.1395651,4590057.478,0.337098425,0.034634694,0.174655718,0.020808237,-0.012050723,0.002066475,0.612356942,0.237375918,0.787846754,50
870,1006,2509,2,1,25090201,201,7/23/2025,55,29.81167927,450.4957537,61.83520179,7910806.455,0.307624069,0.0395851,0.147297741,0.021894238,-0.033042023,0.003600228,0.590679516,0.241777225,0.965057781,142
871,1007,2509,2,2,25090202,202,7/23/2025,55,33.21293388,360.795225,-409.743185,4725026.19,0.369828291,0.030336826,0.200739074,0.01694846,-0.013561807,0.002296167,0.683179944,0.216445108,0.881044822,91
872,1008,2509,2,3,25090203,203,7/23/2025,55,25.12495564,456.6723383,513.4207589,7064029.882,0.293203975,0.049807104,0.144535811,0.029732929,-0.030336242,0.003448345,0.549428049,0.247556868,0.846610895,83
873,1009,2509,2,4,25090204,204,7/23/2025,55,31.07421363,460.7504993,-102.0965433,6178094.692,0.325367065,0.032795165,0.162483959,0.016963777,-0.031698977,0.001592229,0.610828965,0.237716941,0.979512604,106
874,1010,2509,2,5,25090205,205,7/23/2025,55,31.02400197,546.9418902,196.4960241,6617918.711,0.301221552,0.046079419,0.141212395,0.026651256,-0.034113382,0.002624033,0.572388182,0.244759951,0.752875134,67
875,1011,2509,3,1,25090301,301,7/23/2025,55,34.07905948,502.0890852,-96.28829026,7049724.689,0.33340348,0.042554844,0.169318897,0.025298944,-0.02607878,0.003898666,0.636462942,0.231377866,0.925994787,98
876,1012,2509,3,2,25090302,302,7/23/2025,55,36.73144683,456.6245004,-541.0618285,5700339.482,0.365333483,0.030846038,0.193175665,0.016686613,-0.018067324,0.002245815,0.69132228,0.213395785,0.826525218,54
877,1013,2509,3,3,25090303,303,7/23/2025,55,40.21202359,550.7692319,-854.6401657,7835877.824,0.350898513,0.029234192,0.167118399,0.014894154,-0.032741468,0.001783223,0.693895381,0.212404581,0.917324342,117
878,1014,2509,3,4,25090304,304,7/23/2025,55,31.96348391,465.9326536,137.4963347,7648458.288,0.31040842,0.033096194,0.153411642,0.017364768,-0.036931697,0.001793839,0.59963402,0.240073062,0.998396063,180
879,1015,2509,3,5,25090305,305,7/23/2025,55,33.99306276,501.9093308,-96.05005708,6747229.783,0.301364397,0.031097216,0.135735528,0.01598002,-0.03470485,0.001719758,0.60605233,0.238752903,0.95585689,112
880,1016,2509,4,1,25090401,401,7/23/2025,55,28.17175385,386.7936141,554.4918864,7283140.068,0.308988284,0.042646622,0.165121217,0.025430355,-0.02229044,0.003882094,0.604482909,0.239083322,0.968468633,150
881,1017,2509,4,2,25090402,402,7/23/2025,55,31.14496791,355.7508811,83.39518759,5371252.532,0.346264259,0.033839911,0.192934079,0.018646585,-0.014769681,0.002510018,0.667786426,0.221847715,0.896070283,70
882,1018,2509,4,3,25090403,403,7/23/2025,55,31.7688401,447.9078473,291.6137397,7761778.4,0.333588813,0.046160024,0.182704989,0.026663038,-0.024237778,0.003393838,0.656099825,0.225632845,0.934034487,85
883,1019,2509,4,4,25090404,404,7/23/2025,55,43.42099801,644.5151923,-581.2856309,6998330.358,0.381506691,0.034554904,0.208927694,0.016826435,-0.034500941,0.0020854,0.706852757,0.207211937,0.901523712,81
884,1020,2509,4,5,25090405,405,7/23/2025,55,44.59908224,574.5322261,-673.2110788,5698932.995,0.391539187,0.030987078,0.215623813,0.015671449,-0.020728805,0.00166349,0.742427139,0.191229082,0.939781654,84
885,1021,2509,5,1,25090501,501,7/23/2025,55,45.17346549,554.7056841,-1092.880511,6134108.664,0.400973416,0.025028697,0.214344704,0.013259797,-0.02752838,0.001782366,0.756498471,0.184208534,0.941688996,156
886,1022,2509,5,2,25090502,502,7/23/2025,55,40.18424573,443.7365928,-510.2732504,4597357.409,0.391033719,0.025238306,0.222619426,0.013410362,-0.016367646,0.001595526,0.741897611,0.191485546,0.984143474,109
887,1023,2509,5,3,25090503,503,7/23/2025,55,37.9436662,583.0667317,-17.16790353,8251089.06,0.329450683,0.041661386,0.166648613,0.02233807,-0.039471758,0.002426886,0.666612053,0.222240424,0.931888601,120
888,1024,2509,5,4,25090504,504,7/23/2025,55,35.20764042,578.1502718,512.6394915,8342155.177,0.286577999,0.038097208,0.138375476,0.019041115,-0.048638212,0.001884155,0.554900194,0.246985969,0.990776858,151
889,1025,2509,5,5,25090505,505,7/23/2025,55,39.55792808,627.6162754,-18.01867671,6499685.095,0.341733172,0.036319912,0.184052314,0.018233747,-0.022103897,0.001634389,0.645031811,0.228965774,0.755107992,56
890,1026,2509,6,1,25090601,601,7/23/2025,55,35.55565265,568.5818017,-385.1983781,6966401.963,0.360980582,0.045416139,0.191180765,0.025510419,-0.020287008,0.002699763,0.646040415,0.228672197,0.846323503,62
891,1027,2509,6,2,25090602,602,7/23/2025,55,38.11893515,571.9150285,-468.6368386,6315980.607,0.333179337,0.030429182,0.160648372,0.015506714,-0.03294053,0.001875333,0.646225256,0.228618175,0.948782444,92
892,1028,2509,6,3,25090603,603,7/23/2025,55,33.17313523,560.0366945,247.3090761,6819309.569,0.306861778,0.038471344,0.154021441,0.020685751,-0.037902614,0.002175157,0.590746456,0.241765081,0.959447391,114
893,1029,2509,6,4,25090604,604,7/23/2025,55,40.16331768,587.8268274,-291.5756745,7076626.635,0.34232647,0.035044386,0.173732591,0.018127863,-0.038481702,0.001795911,0.644698045,0.229062476,0.981062953,143
894,1030,2509,6,5,25090605,605,7/23/2025,55,41.56931775,519.5510343,-614.4440104,5824071.251,0.356449166,0.03079727,0.17890045,0.016133391,-0.023348989,0.001624688,0.695116622,0.211929504,0.923245174,89
895,2001,2509,7,1,25090701,701,7/23/2025,55,28.25191152,465.7540993,63.13878158,8967702.731,0.278179369,0.040449657,0.113213265,0.021650244,-0.04232125,0.00333954,0.557236483,0.246723985,0.94846883,113
896,2002,2509,7,2,25090702,702,7/23/2025,55,27.05909823,475.567144,469.0491138,8796889.068,0.265726794,0.048360488,0.108758425,0.026486017,-0.048289883,0.003448397,0.542261791,0.248213941,0.847899389,67
897,2003,2509,7,3,25090703,703,7/23/2025,55,32.11322043,524.7439416,222.2057686,7346064.08,0.28350306,0.037554826,0.125969612,0.019871585,-0.051213156,0.002269268,0.546735865,0.247815759,0.929277095,114
898,2004,2509,7,4,25090704,704,7/23/2025,55,34.41842558,648.7514962,-130.1422488,9175138.244,0.297107704,0.040444229,0.130332747,0.020501032,-0.047209386,0.002332889,0.583321956,0.243057452,0.911440392,75
899,2005,2509,7,5,25090705,705,7/23/2025,55,33.34993447,530.3790749,-78.10358222,6482831.144,0.281775233,0.035257453,0.113883367,0.018117316,-0.043432421,0.001783732,0.565585408,0.245698554,0.8870074,77
900,2006,2509,8,1,25090801,801,7/23/2025,55,32.18557658,529.3103635,-133.7991264,7443047.957,0.332444179,0.046890141,0.167522096,0.027747584,-0.024220899,0.003697609,0.635400453,0.231666717,0.873234302,127
901,2007,2509,8,2,25090802,802,7/23/2025,55,24.81424749,440.6876727,898.4061819,7990435.688,0.238357973,0.048204327,0.092800168,0.027306026,-0.047325768,0.0036164,0.492436654,0.249942796,0.81617178,82
902,2008,2509,8,3,25090803,803,7/23/2025,55,36.29818142,665.0787466,-128.091218,9071862.413,0.325387009,0.048296608,0.159563288,0.027484014,-0.030883943,0.00311803,0.631614876,0.232677524,0.857124631,85
903,2009,2509,8,4,25090804,804,7/23/2025,55,33.75548093,499.6176069,-147.1700439,7841523.365,0.324851426,0.036320824,0.159810147,0.019599354,-0.02532649,0.002202918,0.631146422,0.232800616,0.952574501,106
904,2010,2509,8,5,25090805,805,7/23/2025,55,31.01778008,501.6518115,208.5982794,7053583.34,0.295798641,0.039384734,0.139257488,0.021665441,-0.025417735,0.002402876,0.576145737,0.244201827,0.885784072,79
905,2011,2509,9,1,25090901,901,7/23/2025,55,39.76455171,585.1895133,-246.0204651,8575003.254,0.334356479,0.042735875,0.162524862,0.023979995,-0.035771386,0.002444772,0.666402752,0.222310124,0.923941968,137
906,2012,2509,9,2,25090902,902,7/23/2025,55,37.86159727,439.1468515,-164.4422163,5501749.929,0.343460805,0.037156192,0.177481302,0.020593192,-0.034883714,0.002042403,0.655372014,0.225859537,0.86779315,72
907,2013,2509,9,3,25090903,903,7/23/2025,55,32.65196975,596.9188706,550.4541261,9126263.911,0.292126945,0.057982093,0.142029418,0.033532177,-0.047455843,0.003921401,0.565098692,0.24576216,0.851791768,71
908,2014,2509,9,4,25090904,904,7/23/2025,55,43.73339886,594.4894306,-766.3197409,5931683.977,0.374301745,0.027308565,0.197353198,0.013704082,-0.030070607,0.002042481,0.710190039,0.205820147,0.959698881,111
909,2015,2509,9,5,25090905,905,7/23/2025,55,41.81547408,690.7124898,-359.3963693,7183580.774,0.328411978,0.03479448,0.160568553,0.018179339,-0.031414841,0.002062942,0.637036228,0.231221072,0.897231184,68
910,2016,2509,10,1,25091001,1001,7/23/2025,55,42.0726945,531.6574043,-562.3924032,6088224.665,0.356741906,0.036187766,0.181857146,0.02130674,-0.02206763,0.002733416,0.695103635,0.211934572,0.966591941,104
911,2017,2509,10,2,25091002,1002,7/23/2025,55,43.01553499,478.4110127,-704.5356703,4962828.993,0.379927436,0.032120343,0.202682816,0.018264538,-0.018790046,0.002194076,0.735359161,0.194606065,0.890859382,63
912,2018,2509,10,3,25091003,1003,7/23/2025,55,42.85397554,494.3082422,-812.7510322,4983880.715,0.418716043,0.033436791,0.242204375,0.019963009,-0.002393523,0.002202052,0.78847204,0.166783882,0.908282298,92
913,2019,2509,10,4,25091004,1004,7/23/2025,55,42.48156946,493.8791929,-828.3381059,6656312.246,0.392226905,0.035297567,0.212579865,0.020846288,-0.016286348,0.002227854,0.756498471,0.184208534,0.90545196,79
914,2020,2509,10,5,25091005,1005,7/23/2025,55,45.59002021,623.8145735,-946.8276615,8153064.353,0.369726293,0.044184029,0.181943932,0.02515106,-0.021518941,0.002647486,0.740044792,0.192378498,0.751909301,59
915,2021,2509,11,1,25091101,1101,7/23/2025,55,40.83222265,624.8145612,-91.34621226,8031273.252,0.305972174,0.040595699,0.139699447,0.022193811,-0.042434085,0.002034822,0.607800295,0.238379096,0.987586584,193
916,2022,2509,11,2,25091102,1102,7/23/2025,55,43.52923993,511.4110976,-490.0877963,5345633.222,0.377037861,0.03507529,0.205193654,0.019506949,-0.020548604,0.001853398,0.717238178,0.202807574,0.918468156,76
917,2023,2509,11,3,25091103,1103,7/23/2025,55,50.71283479,828.2696261,-1000.120119,8191197.914,0.382923641,0.040952507,0.193288579,0.021799559,-0.037093484,0.002190972,0.729216152,0.197459956,0.931391491,83
918,2024,2509,11,4,25091104,1104,7/23/2025,55,46.06815203,618.57361,-1048.55752,6370055.539,0.403559237,0.033314235,0.217351886,0.017884976,-0.019562953,0.001758793,0.753740716,0.185615649,0.953449376,93
919,2025,2509,11,5,25091105,1105,7/23/2025,55,44.44573707,649.1214889,-756.9107707,6804284.865,0.332672439,0.033770293,0.147878296,0.017633073,-0.03748303,0.001686787,0.667458627,0.221957608,0.934070942,95
920,2026,2509,12,1,25091201,1201,7/23/2025,55,40.20833788,606.9736042,-478.6709675,6876226.622,0.356544014,0.043824599,0.184657195,0.025410546,-0.027691496,0.002640434,0.682838266,0.216570169,0.949312871,107
921,2027,2509,12,2,25091202,1202,7/23/2025,55,39.47735154,701.4458283,-333.6120143,8440922.962,0.31419342,0.045522429,0.143091742,0.024871174,-0.04198207,0.002922167,0.622935154,0.234886948,0.854773448,72
922,2028,2509,12,3,25091203,1203,7/23/2025,55,35.5450325,548.721892,-90.22313635,7714087.355,0.318244625,0.041387796,0.155031396,0.023093686,-0.037736772,0.00238042,0.61813862,0.236043266,0.959337294,121
923,2029,2509,12,4,25091204,1204,7/23/2025,55,32.26389382,549.6473494,411.6944975,9170627.18,0.276645298,0.046838504,0.123930733,0.026493132,-0.046151838,0.002758298,0.549908512,0.24750914,0.922266572,133
924,2030,2509,12,5,25091205,1205,7/23/2025,55,36.92398427,468.779226,-205.4127401,6175005.72,0.355532198,0.040711223,0.190196994,0.023801786,-0.01428701,0.002454738,0.690749235,0.213614729,0.880536619,77
925,3001,2509,13,1,25091301,1301,7/23/2025,55,39.33480814,535.8645524,-608.005129,6272896.736,0.363585469,0.033190266,0.187960056,0.018303897,-0.02851725,0.002340237,0.706349857,0.207419737,0.978474437,142
926,3002,2509,13,2,25091302,1302,7/23/2025,55,44.74969275,649.8974446,-793.1037442,6098101.917,0.371614395,0.036143475,0.189155425,0.019504883,-0.035177878,0.002023699,0.703618735,0.208539411,0.819973024,57
927,3003,2509,13,3,25091303,1303,7/23/2025,55,38.97402633,598.1760064,-554.7051668,6334498.032,0.357759071,0.038765983,0.183147303,0.021875046,-0.024736225,0.002194824,0.67318512,0.220006914,0.873013269,72
928,3004,2509,13,4,25091304,1304,7/23/2025,55,44.54219795,649.4424309,-945.6055537,7007926.457,0.367859252,0.034537934,0.18060355,0.0177606,-0.035405521,0.001613451,0.711535836,0.20525259,0.917611461,83
929,3005,2509,13,5,25091305,1305,7/23/2025,55,38.32271101,669.8153573,-15.8940216,8041129.857,0.320811842,0.048476024,0.154833983,0.025926411,-0.040160399,0.00211934,0.621774392,0.235170998,0.793795454,47
930,3006,2509,14,1,25091401,1401,7/23/2025,55,39.43905968,546.5968023,-482.5555026,6714831.781,0.378567733,0.034071461,0.208068934,0.018626491,-0.025583863,0.002262222,0.713181893,0.204553481,0.947034593,97
931,3007,2509,14,2,25091402,1402,7/23/2025,55,40.34767886,584.988677,-372.6970128,6800864.88,0.353784776,0.040534735,0.182478379,0.022754069,-0.036212493,0.002310396,0.674604042,0.219513429,0.863256899,65
932,3008,2509,14,3,25091403,1403,7/23/2025,55,41.59828523,566.5345813,-696.7050001,6311905.024,0.372122427,0.032429999,0.19526666,0.018047457,-0.027785016,0.001730847,0.689867023,0.213950513,0.831613868,62
933,3009,2509,14,4,25091404,1404,7/23/2025,55,39.42513924,569.0722325,-557.8724586,7332669.462,0.353674956,0.035752745,0.178333821,0.019682362,-0.031508753,0.001731523,0.671317025,0.220650477,0.908063575,92
934,3010,2509,14,5,25091405,1405,7/23/2025,55,36.17574467,622.4433268,127.7103064,7307168.557,0.301465099,0.043243372,0.140089396,0.023736109,-0.042070375,0.001844788,0.582111557,0.243257692,0.885361231,68
935,3011,2509,15,1,25091501,1501,7/23/2025,55,31.90338349,502.4529935,-330.2071329,6547554.836,0.316908456,0.03769673,0.14614223,0.022305941,-0.028965863,0.002692747,0.602446817,0.23950465,0.952772411,134
936,3012,2509,15,2,25091502,1502,7/23/2025,55,32.14124973,411.4951239,-146.5462914,4966613.688,0.339643151,0.036668697,0.176675178,0.021705731,-0.01859155,0.002099713,0.628796155,0.233411551,0.864834324,57
937,3013,2509,15,3,25091503,1503,7/23/2025,55,32.42611046,609.3250503,-62.37676673,8186915.143,0.290996335,0.04918402,0.125880891,0.028681699,-0.033179726,0.002323092,0.570422343,0.245040694,0.85608049,74
938,3014,2509,15,4,25091504,1504,7/23/2025,55,30.30323638,561.5890254,-60.16675065,8716444.994,0.276124114,0.037382655,0.112043748,0.019428148,-0.030569643,0.001926699,0.530929947,0.249043338,0.943785203,103
939,3015,2509,15,5,25091505,1505,7/23/2025,55,26.10650031,352.321536,376.8988402,4220010.546,0.306290863,0.039069151,0.158872575,0.024360165,-0.021610624,0.001598798,0.578121161,0.243897084,0.791991689,59
940,3016,2509,16,1,25091601,1601,7/23/2025,55,31.42422091,434.6640538,-635.9408846,5923567.52,0.350575704,0.032622335,0.176048757,0.019310476,-0.016303714,0.002542627,0.66121323,0.224010294,0.961703912,111
941,3017,2509,16,2,25091602,1602,7/23/2025,55,29.81141094,297.9788822,3.569006324,3343048.184,0.36349412,0.029911616,0.208774708,0.018853724,-0.006533092,0.001801658,0.676353307,0.218899511,0.940523495,96
942,3018,2509,16,3,25091603,1603,7/23/2025,55,29.66615691,393.250219,-100.6361946,4177341.68,0.336619148,0.029266233,0.178357311,0.017326876,-0.001584239,0.00158672,0.618749829,0.235898478,0.975795134,94
943,3019,2509,16,4,25091604,1604,7/23/2025,55,25.95869393,356.7906441,154.8434407,4363853.077,0.330778443,0.03794795,0.178216881,0.023692045,0.005110837,0.002020804,0.598351033,0.240327074,0.899210819,81
944,3020,2509,16,5,25091605,1605,7/23/2025,55,20.52130333,361.7761207,707.6702959,4431404.108,0.248996206,0.038042066,0.105149764,0.022855231,-0.018214809,0.001910554,0.449472879,0.24744701,0.855635151,67
945,3021,2509,17,1,25091701,1701,7/23/2025,55,25.52124406,386.6496361,-59.95893725,5340522.573,0.318368425,0.036037546,0.158963189,0.022149039,-0.028218043,0.002821719,0.579951941,0.243607687,0.963529326,92
946,3022,2509,17,2,25091702,1702,7/23/2025,55,27.2950202,398.8935244,-80.12991098,5355927.876,0.325387767,0.039817602,0.163231395,0.0240908,-0.032417782,0.002424451,0.596292454,0.240727763,0.579721503,25
947,3023,2509,17,3,25091703,1703,7/23/2025,55,30.23252068,394.6066401,-544.3319994,4369781.852,0.373880502,0.032017149,0.203205132,0.019002976,-0.021794096,0.001831396,0.686778236,0.215113891,0.906709684,75
948,3024,2509,17,4,25091704,1704,7/23/2025,55,23.61511155,387.2892056,31.70664338,5765786.393,0.312230916,0.039315352,0.154793058,0.023385521,-0.028079824,0.002360458,0.568062041,0.245367559,0.805704912,55
949,3025,2509,17,5,25091705,1705,7/23/2025,55,19.38476029,313.8239209,564.2038219,4078285.032,0.265943103,0.038424801,0.120170365,0.024474422,-0.037168078,0.002053914,0.474718794,0.249360861,0.786496783,44
950,3026,2509,18,1,25091801,1801,7/23/2025,55,27.41996722,491.9815352,244.9153347,5901324.814,0.296479276,0.042649469,0.140920764,0.025483879,-0.042673815,0.002790478,0.54875717,0.247622738,0.944387737,92
951,3027,2509,18,2,25091802,1802,7/23/2025,55,30.16814183,412.384748,-226.8568922,4590285.827,0.341071614,0.034124917,0.176964448,0.019669936,-0.032644859,0.002050577,0.627957165,0.233626964,0.801880946,52
952,3028,2509,18,3,25091803,1803,7/23/2025,55,28.09454109,398.4919495,72.79164423,4620159.654,0.328303754,0.03565927,0.172693846,0.020824745,-0.03320349,0.001644188,0.595264753,0.240924627,0.963598914,90
953,3029,2509,18,4,25091804,1804,7/23/2025,55,26.80189504,390.2151097,103.4614271,5175481.194,0.325119555,0.03575565,0.168920232,0.02004307,-0.029245079,0.001651229,0.592458085,0.241451502,0.92591175,106
954,3030,2509,18,5,25091805,1805,7/23/2025,55,29.34574846,442.3556369,-98.48596486,4879098.692,0.326065229,0.032621549,0.164172183,0.017824201,-0.028140971,0.001471917,0.606138387,0.238734643,0.828709948,54
955,4001,2509,19,1,25091901,1901,7/23/2025,55,28.75566723,434.988589,-85.62503952,5702793.589,0.326332294,0.039623845,0.164644391,0.023217162,-0.03241214,0.002529274,0.589692467,0.241955261,0.955218984,95
956,4002,2509,19,2,25091902,1902,7/23/2025,55,25.35030038,406.9126255,394.0873893,5837708.557,0.26927699,0.040255045,0.115693341,0.023290313,-0.050082817,0.002245268,0.504915347,0.249975839,0.906827543,72
957,4003,2509,19,3,25091903,1903,7/23/2025,55,19.47550653,258.359607,723.8935557,4816235.566,0.275702897,0.040811258,0.134805445,0.025893452,-0.035421594,0.002255429,0.516738572,0.24971982,0.819484188,70
958,4004,2509,19,4,25091904,1904,7/23/2025,55,29.60597618,421.3923799,-121.465121,5362400.828,0.341389031,0.035970454,0.179207469,0.020240195,-0.022012839,0.001706649,0.636102917,0.231475996,0.929445001,95
